,current_soil_moisture,temperature,humidity,rain,salinity,ph,irrigation_amount,next_smoist_0
39,21.0,28.025999069213867,83.0,0.0,1.7,6.6,27.76852707651026,34.88426353825513
40,39.9,28.025999069213867,83.0,0.0,1.5,6.6,38.12849817637568,58.96424908818784
41,21.2,28.025999069213867,83.0,0.0,1.0,6.9,18.960087252900472,30.680043626450235
42,21.9,28.025999069213867,83.0,0.0,1.3,6.7,24.17964376389245,33.98982188194623
43,16.3,28.025999069213867,83.0,0.0,1.0,6.6,8.702654266468231,20.651327133234116
44,28.6,28.025999069213867,83.0,0.0,0.0,7.4,10.136677552324894,33.66833877616245
45,15.2,28.025999069213867,83.0,0.0,1.6,6.1,19.9457552693587,25.17287763467935
46,33.9,28.025999069213867,83.0,0.0,0.6,6.5,11.870576833313807,39.8352884166569
47,23.5,28.025999069213867,83.0,0.0,1.3,7.5,30.585074191874543,38.79253709593727
48,23.2,28.025999069213867,83.0,0.0,1.1,6.5,34.965474212001666,40.68273710600083
49,19.2,28.025999069213867,83.0,0.0,0.0,6.1,9.962048582511738,24.181024291255866
50,25.5,28.025999069213867,83.0,0.0,0.1,6.4,38.846731925573366,44.92336596278668
51,35.3,28.025999069213867,83.0,0.0,1.0,6.7,27.056145223547805,48.8280726117739
52,29.3,28.025999069213867,83.0,0.0,1.4,7.0,32.89725116379358,45.74862558189679
53,17.2,28.025999069213867,83.0,0.0,0.0,7.5,13.8521834962871,24.12609174814355
54,28.1,28.025999069213867,83.0,0.0,1.8,7.3,36.557549616968565,46.37877480848428
55,31.0,28.025999069213867,83.0,0.0,0.7,6.9,20.399462834684833,41.19973141734242
56,28.4,28.025999069213867,83.0,0.0,0.4,7.3,5.432320521300326,31.11616026065016
57,34.8,28.025999069213867,83.0,0.0,0.3,6.3,8.615364038907893,39.10768201945395
58,36.8,28.025999069213867,83.0,0.0,1.0,6.7,29.96911647399038,51.78455823699519
59,27.8,28.025999069213867,83.0,0.0,0.0,6.2,32.59746533210883,44.09873266605442
60,35.2,27.875999450683594,83.0,0.0,0.9,6.0,39.34942597915244,54.874712989576224
61,33.0,27.875999450683594,83.0,0.0,0.5,7.0,30.728076247719095,48.364038123859544
62,38.1,27.875999450683594,83.0,0.0,2.0,6.7,28.319686618775055,52.25984330938753
63,28.7,27.875999450683594,83.0,0.0,1.2,7.4,28.956982446029293,43.178491223014646
64,23.7,27.875999450683594,83.0,0.0,1.2,6.0,20.589025645819014,33.994512822909506
65,34.8,27.875999450683594,83.0,0.0,1.9,6.9,39.22719147227781,54.4135957361389
66,26.8,27.875999450683594,83.0,0.0,0.9,6.1,34.10078330727971,43.85039165363986
67,15.8,27.875999450683594,83.0,0.0,1.9,6.4,32.25668377412687,31.928341887063436
68,20.7,27.875999450683594,83.0,0.0,1.7,6.7,13.508277531527817,27.454138765763908
69,33.7,27.875999450683594,83.0,0.0,0.8,6.3,9.47559022021173,38.43779511010587
70,23.8,27.875999450683594,83.0,0.0,0.6,7.3,37.13905681602688,42.36952840801344
71,38.3,27.875999450683594,83.0,0.0,1.6,6.6,18.823868189347642,47.71193409467382
72,21.1,27.875999450683594,83.0,0.0,0.4,6.0,10.462248846069137,26.33112442303457
73,25.4,27.875999450683594,83.0,0.0,1.8,7.2,11.067530328980258,30.933765164490126
74,16.3,27.875999450683594,83.0,0.0,0.2,7.1,37.144637899748815,34.87231894987441
75,31.0,27.875999450683594,83.0,0.0,1.0,7.1,7.455972512068113,34.72798625603406
76,21.4,27.875999450683594,83.0,0.0,0.6,6.4,29.19788518067358,35.99894259033679
77,38.4,27.875999450683594,83.0,0.0,0.6,6.6,16.68786410509909,46.743932052549546
78,24.6,27.875999450683594,83.0,0.0,1.9,6.3,36.97610394033699,43.08805197016849
79,17.5,27.875999450683594,83.0,0.0,1.8,6.8,37.55699352846044,36.27849676423022
80,29.3,27.875999450683594,83.0,0.0,0.0,7.0,34.92913636751378,46.76456818375689
81,15.1,27.875999450683594,83.0,0.0,1.3,6.1,38.48991136046069,34.34495568023034
82,28.0,27.875999450683594,83.0,0.0,1.3,7.2,34.619789343297086,45.30989467164854
83,28.5,27.875999450683594,83.0,0.0,2.0,6.9,12.61437828181124,34.80718914090562
84,20.6,27.875999450683594,83.0,0.0,0.6,7.0,7.156919595247517,24.17845979762376
85,32.5,27.875999450683594,83.0,0.0,1.8,6.4,17.641052732666125,41.32052636633306
86,22.8,27.875999450683594,83.0,0.0,1.4,6.8,6.777075894990886,26.188537947495444
87,34.4,27.875999450683594,83.0,0.0,1.6,6.0,15.418905274368482,42.10945263718424
88,19.3,27.875999450683594,83.0,0.0,1.6,7.4,28.685586653989734,33.64279332699487
89,15.7,27.875999450683594,83.0,0.0,0.1,7.2,22.162987442989362,26.78149372149468
90,22.6,27.875999450683594,83.0,0.0,0.5,6.5,29.088017354997636,37.14400867749882
91,15.3,27.875999450683594,83.0,0.0,0.4,7.3,6.137614404735485,18.368807202367744
92,32.0,27.875999450683594,83.0,0.0,0.7,6.9,9.876565239295985,36.93828261964799
93,16.1,27.875999450683594,83.0,0.0,1.0,6.1,6.1734377823158075,19.186718891157906
94,30.8,27.875999450683594,83.0,0.0,0.5,6.1,8.188130463427008,34.894065231713505
95,23.1,27.875999450683594,83.0,0.0,0.1,7.4,15.918123157407239,31.05906157870362
96,33.4,27.875999450683594,83.0,0.0,1.4,7.4,28.687930603363625,47.74396530168181
97,27.3,27.875999450683594,83.0,0.0,0.7,6.9,10.775864144366189,32.687932072183095
98,30.4,27.875999450683594,83.0,0.0,0.8,6.3,7.766312502084526,34.283156251042264
99,20.8,27.875999450683594,83.0,0.0,0.8,6.6,38.9733935095489,40.286696754774454
100,30.4,27.875999450683594,83.0,0.0,0.5,6.8,17.498337549527612,39.14916877476381
101,27.7,27.875999450683594,83.0,0.0,0.4,7.4,35.05554246220369,45.22777123110184
102,26.7,27.875999450683594,83.0,0.0,1.8,7.3,13.732031814954905,33.56601590747745
103,34.8,27.875999450683594,83.0,0.0,1.7,6.6,12.608305192213614,41.1041525961068
104,17.7,27.875999450683594,83.0,0.0,2.0,6.1,13.422220072610745,24.411110036305374
105,27.1,27.875999450683594,83.0,0.0,0.3,7.0,29.24622852432087,41.723114262160436
106,29.8,27.875999450683594,83.0,0.0,0.0,6.8,32.9875227385249,46.293761369262455
107,31.4,27.875999450683594,83.0,0.0,0.1,6.4,24.36637996976769,43.583189984883845
108,24.4,27.875999450683594,83.0,0.0,1.0,6.4,25.784719952763794,37.292359976381896
109,33.0,27.875999450683594,83.0,0.0,0.6,7.5,15.17984746363075,40.589923731815375
110,25.2,27.875999450683594,83.0,0.0,1.1,6.8,39.807949001775114,45.10397450088756
111,30.3,27.875999450683594,83.0,0.0,0.8,6.9,26.705898246433406,43.6529491232167
112,27.3,27.875999450683594,83.0,0.0,1.7,6.6,9.541122172328194,32.0705610861641
113,25.7,27.875999450683594,83.0,0.0,0.1,7.3,27.15472272527509,39.27736136263754
114,18.8,27.875999450683594,83.0,0.0,1.1,6.4,36.6262582354164,37.1131291177082
115,15.4,27.875999450683594,83.0,0.0,1.5,6.6,22.761301626345116,26.780650813172556
116,38.2,27.875999450683594,83.0,0.0,1.6,6.8,9.367454623530278,42.88372731176514
117,25.0,27.875999450683594,83.0,0.0,1.9,7.5,38.00356029074811,44.001780145374056
118,26.5,27.875999450683594,83.0,0.0,0.9,6.3,10.560469409737024,31.780234704868512
119,31.8,27.875999450683594,83.0,0.0,1.1,7.2,21.176618380814162,42.388309190407085
120,34.3,27.67599868774414,84.0,0.0,1.9,6.9,32.29212345559584,50.44606172779792
121,21.9,27.67599868774414,84.0,0.0,1.6,6.0,28.69557781803826,36.24778890901913
122,32.9,27.67599868774414,84.0,0.0,1.3,6.8,19.33406555574268,42.56703277787134
123,28.8,27.67599868774414,84.0,0.0,0.0,7.3,20.182262758443784,38.89113137922189
124,17.5,27.67599868774414,84.0,0.0,0.9,7.4,39.67104543058726,37.335522715293635
125,24.5,27.67599868774414,84.0,0.0,1.2,6.6,39.47943736486038,44.239718682430194
126,33.0,27.67599868774414,84.0,0.0,0.8,7.0,15.956835848676205,40.9784179243381
127,31.3,27.67599868774414,84.0,0.0,0.4,7.2,6.55037948943097,34.57518974471549
128,30.7,27.67599868774414,84.0,0.0,0.1,6.6,37.792839095120314,49.59641954756016
129,22.3,27.67599868774414,84.0,0.0,1.5,6.8,25.47263608790597,35.03631804395299
130,34.1,27.67599868774414,84.0,0.0,1.7,7.5,10.16205971926367,39.181029859631835
131,35.7,27.67599868774414,84.0,0.0,0.5,7.2,20.544950795442233,45.97247539772112
132,35.8,27.67599868774414,84.0,0.0,0.9,7.2,34.087253895554184,52.84362694777709
133,25.0,27.67599868774414,84.0,0.0,0.9,6.7,23.981462223649515,36.99073111182476
134,32.2,27.67599868774414,84.0,0.0,1.5,7.5,32.34350766460568,48.37175383230284
135,17.0,27.67599868774414,84.0,0.0,1.9,7.5,37.097446695607076,35.54872334780354
136,22.2,27.67599868774414,84.0,0.0,0.5,6.5,21.426548000571312,32.913274000285654
137,17.5,27.67599868774414,84.0,0.0,1.4,7.5,10.650212523838412,22.825106261919206
138,29.6,27.67599868774414,84.0,0.0,1.0,6.2,22.58500470915348,40.89250235457674
139,38.0,27.67599868774414,84.0,0.0,1.8,6.6,35.95857802153512,55.97928901076756
140,18.8,27.67599868774414,84.0,0.0,1.6,6.7,5.790489861355798,21.6952449306779
141,36.8,27.67599868774414,84.0,0.0,1.7,6.6,20.294192611372374,46.94709630568619
142,15.0,27.67599868774414,84.0,0.0,1.9,6.8,27.100984273149436,28.550492136574718
143,39.1,27.67599868774414,84.0,0.0,1.4,7.1,13.74925095580768,45.97462547790384
144,33.2,27.67599868774414,84.0,0.0,1.5,6.1,39.09137621330798,52.74568810665399
145,27.0,27.67599868774414,84.0,0.0,1.4,6.9,19.49397205003413,36.746986025017065
146,34.9,27.67599868774414,84.0,0.0,0.4,6.7,19.648046390242836,44.72402319512142
147,22.4,27.67599868774414,84.0,0.0,1.8,7.0,12.398158169866353,28.599079084933173
148,28.7,27.67599868774414,84.0,0.0,0.6,6.3,22.23533097617571,39.817665488087854
149,27.9,27.67599868774414,84.0,0.0,0.9,6.8,6.421719116778997,31.110859558389496
150,15.0,27.67599868774414,84.0,0.0,1.0,6.0,16.10770376324153,23.053851881620766
151,36.8,27.67599868774414,84.0,0.0,1.8,7.4,20.697725525751864,47.14886276287593
152,34.4,27.67599868774414,84.0,0.0,1.9,6.1,18.983264417405422,43.89163220870271
153,33.7,27.67599868774414,84.0,0.0,1.2,6.2,12.755479007163968,40.07773950358199
154,26.4,27.67599868774414,84.0,0.0,0.1,6.5,20.842923906103493,36.821461953051745
155,32.3,27.67599868774414,84.0,0.0,0.2,6.4,9.216176858028316,36.90808842901416
156,37.5,27.67599868774414,84.0,0.0,1.4,6.6,25.02005076357092,50.01002538178546
157,19.9,27.67599868774414,84.0,0.0,1.4,6.7,9.283245732459715,24.541622866229858
158,15.1,27.67599868774414,84.0,0.0,0.6,7.2,32.21332846107414,31.206664230537072
159,17.2,27.67599868774414,84.0,0.0,1.6,6.9,27.67654081881823,31.038270409409115
160,26.4,27.67599868774414,84.0,0.0,0.0,6.0,18.646831547302256,35.723415773651126
161,24.9,27.67599868774414,84.0,0.0,1.4,6.4,18.1370948928612,33.9685474464306
162,27.4,27.67599868774414,84.0,0.0,0.1,6.1,28.392381521402157,41.59619076070108
163,34.9,27.67599868774414,84.0,0.0,1.2,7.3,38.52813616239882,54.16406808119941
164,28.3,27.67599868774414,84.0,0.0,0.3,7.4,31.271396688049514,43.93569834402476
165,22.0,27.67599868774414,84.0,0.0,0.7,6.7,32.14267422534235,38.07133711267117
166,33.6,27.67599868774414,84.0,0.0,0.1,6.4,24.621390801919578,45.91069540095979
167,36.5,27.67599868774414,84.0,0.0,1.3,6.8,6.7425660895896184,39.87128304479481
168,19.0,27.67599868774414,84.0,0.0,0.7,7.1,9.793031360753368,23.896515680376684
169,22.8,27.67599868774414,84.0,0.0,0.3,7.0,13.651222011934298,29.62561100596715
170,29.2,27.67599868774414,84.0,0.0,0.1,6.4,32.771674731725675,45.58583736586284
171,21.3,27.67599868774414,84.0,0.0,1.5,7.3,5.363486330399267,23.981743165199635
172,20.2,27.67599868774414,84.0,0.0,0.9,6.1,15.487367301920884,27.94368365096044
173,24.4,27.67599868774414,84.0,0.0,0.0,7.3,34.57322746687558,41.68661373343779
174,18.8,27.67599868774414,84.0,0.0,1.9,7.0,35.862678323130496,36.731339161565245
175,35.6,27.67599868774414,84.0,0.0,0.5,6.7,14.436688446119907,42.81834422305995
176,15.0,27.67599868774414,84.0,0.0,1.7,6.5,25.10806246666393,27.554031233331965
177,20.2,27.67599868774414,84.0,0.0,0.9,7.0,20.47420308026966,30.43710154013483
178,15.7,27.67599868774414,84.0,0.0,1.6,6.2,33.63852906560351,32.519264532801756
179,34.1,27.67599868774414,84.0,0.0,1.6,7.1,35.82012451911311,52.010062259556555
180,30.0,27.47599983215332,85.0,0.0,0.4,7.4,13.844810082263674,36.92240504113184
181,21.0,27.47599983215332,85.0,0.0,0.7,6.4,31.48878011928612,36.74439005964306
182,18.8,27.47599983215332,85.0,0.0,0.8,6.8,15.797436293555625,26.698718146777814
183,30.1,27.47599983215332,85.0,0.0,1.0,7.0,31.513290465957184,45.85664523297859
184,15.8,27.47599983215332,85.0,0.0,0.9,6.9,32.810667564723765,32.20533378236188
185,15.4,27.47599983215332,85.0,0.0,0.6,6.8,37.317800345084805,34.0589001725424
186,37.0,27.47599983215332,85.0,0.0,1.1,7.0,34.05850509757383,54.029252548786914
187,29.0,27.47599983215332,85.0,0.0,0.6,7.4,37.80545211654626,47.90272605827313
188,27.1,27.47599983215332,85.0,0.0,1.7,7.0,10.932015329435785,32.566007664717894
189,33.5,27.47599983215332,85.0,0.0,0.6,6.6,15.717520793097085,41.35876039654854
190,26.7,27.47599983215332,85.0,0.0,1.8,7.0,22.774092626084602,38.0870463130423
191,38.4,27.47599983215332,85.0,0.0,0.3,6.2,8.886249287416305,42.84312464370815
192,33.8,27.47599983215332,85.0,0.0,1.2,7.0,12.636246987016198,40.118123493508094
193,33.7,27.47599983215332,85.0,0.0,0.7,6.3,11.373150526514738,39.38657526325737
194,26.3,27.47599983215332,85.0,0.0,1.7,7.3,32.518827818899936,42.55941390944997
195,31.5,27.47599983215332,85.0,0.0,1.7,6.6,23.879585124200695,43.43979256210035
196,16.5,27.47599983215332,85.0,0.0,0.4,7.3,31.646037758386736,32.32301887919337
197,23.2,27.47599983215332,85.0,0.0,1.4,6.9,8.25868535344507,27.329342676722533
198,30.7,27.47599983215332,85.0,0.0,1.7,6.1,28.40740287591132,44.90370143795566
199,31.8,27.47599983215332,85.0,0.0,1.3,6.8,8.093868629488991,35.846934314744495
200,38.9,27.47599983215332,85.0,0.0,1.9,6.5,19.373984481784216,48.58699224089211
201,33.0,27.47599983215332,85.0,0.0,0.8,7.5,21.171245801477816,43.58562290073891
202,31.9,27.47599983215332,85.0,0.0,0.7,6.7,23.851529834904802,43.8257649174524
203,34.1,27.47599983215332,85.0,0.0,0.9,6.9,12.608745041583358,40.40437252079168
204,32.9,27.47599983215332,85.0,0.0,0.9,7.2,7.154137218061054,36.477068609030525
205,38.4,27.47599983215332,85.0,0.0,0.2,6.1,29.528533541439717,53.164266770719856
206,36.2,27.47599983215332,85.0,0.0,1.0,6.4,11.540193429938313,41.97009671496916
207,33.3,27.47599983215332,85.0,0.0,1.4,7.5,19.494966210306778,43.04748310515339
208,21.8,27.47599983215332,85.0,0.0,0.8,7.4,15.799034694917761,29.69951734745888
209,36.4,27.47599983215332,85.0,0.0,1.6,7.4,10.808981038092941,41.80449051904647
210,29.3,27.47599983215332,85.0,0.0,1.2,6.8,6.363300286996474,32.481650143498236
211,28.4,27.47599983215332,85.0,0.0,1.9,6.5,38.139207406679716,47.46960370333986
212,22.6,27.47599983215332,85.0,0.0,1.9,7.1,31.04454736122561,38.12227368061281
213,38.4,27.47599983215332,85.0,0.0,0.7,7.4,34.864590341918245,55.83229517095912
214,36.2,27.47599983215332,85.0,0.0,1.6,6.7,10.557397694642098,41.478698847321056
215,39.5,27.47599983215332,85.0,0.0,1.2,6.7,10.393530367114902,44.69676518355745
216,35.0,27.47599983215332,85.0,0.0,1.8,6.8,24.57663090803543,47.28831545401771
217,19.5,27.47599983215332,85.0,0.0,0.2,6.1,16.59642647216475,27.798213236082375
218,38.8,27.47599983215332,85.0,0.0,1.8,7.5,20.457557155314156,49.02877857765708
219,19.4,27.47599983215332,85.0,0.0,1.0,6.2,12.467588631233223,25.633794315616612
220,21.8,27.47599983215332,85.0,0.0,1.0,6.7,11.052062647646464,27.326031323823234
221,27.5,27.47599983215332,85.0,0.0,1.7,6.5,25.888900167434013,40.44445008371701
222,21.4,27.47599983215332,85.0,0.0,0.3,7.2,7.823819893136815,25.311909946568406
223,35.1,27.47599983215332,85.0,0.0,1.8,6.2,14.952712955770705,42.576356477885355
224,24.8,27.47599983215332,85.0,0.0,0.5,7.4,32.940718302763784,41.270359151381896
225,24.2,27.47599983215332,85.0,0.0,0.7,7.2,16.291057817146694,32.34552890857334
226,30.7,27.47599983215332,85.0,0.0,1.4,6.3,22.177362289671077,41.788681144835536
227,34.9,27.47599983215332,85.0,0.0,1.7,6.6,36.46021057963267,53.130105289816335
228,29.4,27.47599983215332,85.0,0.0,1.9,6.2,28.66465328476952,43.73232664238476
229,18.3,27.47599983215332,85.0,0.0,2.0,6.1,27.46953222564543,32.034766112822716
230,26.0,27.47599983215332,85.0,0.0,0.6,6.2,18.971599119116103,35.48579955955805
231,27.1,27.47599983215332,85.0,0.0,1.9,6.7,34.54161266861186,44.37080633430593
232,18.5,27.47599983215332,85.0,0.0,1.2,7.2,6.341472978214815,21.67073648910741
233,15.8,27.47599983215332,85.0,0.0,1.7,7.4,36.98360271983703,34.291801359918516
234,15.3,27.47599983215332,85.0,0.0,1.5,6.5,35.34853683848759,32.9742684192438
235,16.2,27.47599983215332,85.0,0.0,2.0,7.0,29.002324987051733,30.701162493525864
236,36.3,27.47599983215332,85.0,0.0,1.3,7.3,20.35288965225963,46.476444826129814
237,33.3,27.47599983215332,85.0,0.0,2.0,6.8,25.483448224215323,46.04172411210766
238,26.1,27.47599983215332,85.0,0.0,1.6,7.3,10.67727206601662,31.43863603300831
239,18.1,27.47599983215332,85.0,0.0,0.8,7.1,11.722511443880368,23.961255721940184
240,25.7,27.325998306274418,86.0,0.0,0.9,6.7,6.568390125866918,28.98419506293346
241,32.8,27.325998306274418,86.0,0.0,1.1,6.2,27.584886445542832,46.592443222771415
242,19.8,27.325998306274418,86.0,0.0,1.7,6.2,33.91880506857186,36.759402534285925
243,30.8,27.325998306274418,86.0,0.0,1.3,6.1,20.733327524676408,41.1666637623382
244,15.9,27.325998306274418,86.0,0.0,1.6,7.1,37.15699383714202,34.47849691857101
245,21.6,27.325998306274418,86.0,0.0,0.8,6.3,32.37838298114511,37.789191490572556
246,16.8,27.325998306274418,86.0,0.0,1.1,6.8,36.76530931054677,35.18265465527338
247,35.1,27.325998306274418,86.0,0.0,0.9,6.6,8.807926155613735,39.50396307780687
248,35.0,27.325998306274418,86.0,0.0,0.7,6.6,39.997963273831225,54.998981636915616
249,34.1,27.325998306274418,86.0,0.0,1.4,7.3,8.3519493010514,38.275974650525704
250,16.0,27.325998306274418,86.0,0.0,1.2,6.8,29.94329473752468,30.97164736876234
251,25.6,27.325998306274418,86.0,0.0,0.8,6.8,9.273519601131461,30.236759800565732
252,17.3,27.325998306274418,86.0,0.0,0.3,6.0,29.64565472024676,32.12282736012338
253,22.6,27.325998306274418,86.0,0.0,1.0,6.2,37.67378463533301,41.436892317666505
254,18.2,27.325998306274418,86.0,0.0,1.8,7.4,33.30923077300611,34.854615386503056
255,15.7,27.325998306274418,86.0,0.0,1.4,6.5,9.892738691078142,20.64636934553907
256,16.2,27.325998306274418,86.0,0.0,0.6,7.3,10.39081951875606,21.39540975937803
257,23.3,27.325998306274418,86.0,0.0,0.7,7.0,18.669106473574246,32.63455323678713
258,34.7,27.325998306274418,86.0,0.0,0.7,6.2,26.15126580551938,47.775632902759696
259,21.6,27.325998306274418,86.0,0.0,1.7,6.9,21.673547075455442,32.436773537727724
260,27.2,27.325998306274418,86.0,0.0,0.4,6.6,21.370485940344725,37.885242970172364
261,19.7,27.325998306274418,86.0,0.0,0.6,6.2,13.743221032911448,26.571610516455724
262,18.5,27.325998306274418,86.0,0.0,1.0,6.7,20.97227160577451,28.986135802887254
263,28.1,27.325998306274418,86.0,0.0,0.3,7.2,19.058860239919284,37.62943011995964
264,37.9,27.325998306274418,86.0,0.0,1.8,6.7,38.49299251210975,57.146496256054874
265,26.2,27.325998306274418,86.0,0.0,1.4,6.7,34.9574986400733,43.678749320036644
266,24.4,27.325998306274418,86.0,0.0,1.5,6.7,28.908244389319098,38.854122194659546
267,29.5,27.325998306274418,86.0,0.0,1.0,6.8,29.124422749431115,44.06221137471556
268,20.7,27.325998306274418,86.0,0.0,1.4,6.9,7.481782819083994,24.440891409541997
269,36.9,27.325998306274418,86.0,0.0,1.5,6.8,15.995705858516676,44.897852929258335
270,31.5,27.325998306274418,86.0,0.0,1.0,7.5,9.66769026472404,36.33384513236202
271,19.9,27.325998306274418,86.0,0.0,0.8,6.6,34.55612350693055,37.17806175346527
272,33.1,27.325998306274418,86.0,0.0,0.4,6.7,39.07743732045316,52.63871866022658
273,19.2,27.325998306274418,86.0,0.0,1.6,6.5,38.7737807803316,38.5868903901658
274,21.8,27.325998306274418,86.0,0.0,1.3,6.3,9.125040486631448,26.362520243315725
275,22.4,27.325998306274418,86.0,0.0,1.2,6.4,20.243785379722965,32.52189268986148
276,32.0,27.325998306274418,86.0,0.0,1.8,6.6,26.011556983357373,45.00577849167868
277,26.4,27.325998306274418,86.0,0.0,1.2,7.4,24.501730703050942,38.65086535152547
278,36.3,27.325998306274418,86.0,0.0,0.4,7.3,16.355216008091965,44.477608004045976
279,21.6,27.325998306274418,86.0,0.0,1.6,6.6,8.622478813873165,25.911239406936584
280,17.9,27.325998306274418,86.0,0.0,1.2,6.3,11.456956188673985,23.62847809433699
281,15.7,27.325998306274418,86.0,0.0,1.3,6.9,15.456150604213313,23.428075302106656
282,17.8,27.325998306274418,86.0,0.0,0.1,7.1,16.931859868509537,26.26592993425477
283,28.5,27.325998306274418,86.0,0.0,1.5,6.9,10.271018206377212,33.6355091031886
284,25.9,27.325998306274418,86.0,0.0,1.3,6.4,39.98504054816212,45.89252027408106
285,26.9,27.325998306274418,86.0,0.0,1.9,6.5,24.609710828942337,39.20485541447117
286,20.1,27.325998306274418,86.0,0.0,0.8,6.2,34.94636647127267,37.573183235636336
287,36.0,27.325998306274418,86.0,0.0,0.6,7.1,30.5878947673547,51.29394738367735
288,34.6,27.325998306274418,86.0,0.0,0.7,6.9,23.718897354755352,46.45944867737768
289,32.2,27.325998306274418,86.0,0.0,1.4,7.3,22.117046728287484,43.25852336414374
290,31.5,27.325998306274418,86.0,0.0,2.0,6.7,20.98641571058664,41.99320785529332
291,21.6,27.325998306274418,86.0,0.0,1.3,6.5,5.449184182212272,24.324592091106137
292,18.5,27.325998306274418,86.0,0.0,0.7,7.5,19.3249797987172,28.1624898993586
293,38.7,27.325998306274418,86.0,0.0,0.3,6.3,18.59463569762678,47.997317848813395
294,22.0,27.325998306274418,86.0,0.0,0.4,7.2,34.978719072600626,39.48935953630031
295,38.8,27.325998306274418,86.0,0.0,0.0,6.6,24.52909586524013,51.06454793262006
296,32.2,27.325998306274418,86.0,0.0,0.1,6.9,20.406811156436632,42.40340557821832
297,35.2,27.325998306274418,86.0,0.0,1.3,7.1,29.655683033004408,50.02784151650221
298,38.5,27.325998306274418,86.0,0.0,1.5,6.7,27.86304684312116,52.431523421560584
299,18.5,27.325998306274418,86.0,0.0,0.2,6.7,34.898145214416104,35.94907260720805
300,15.8,27.17599868774414,87.0,0.0,1.7,7.3,13.545759009735038,22.57287950486752
301,26.2,27.17599868774414,87.0,0.0,0.4,6.1,19.859053063550622,36.12952653177531
