,current_soil_moisture,temperature,humidity,rain,salinity,ph,irrigation_amount,next_smoist_0
57,34.8,26.67599868774414,89.0,0.0,19.4,6.4,15.414686567519157,39.42440597025575
58,17.5,26.67599868774414,89.0,0.0,20.4,6.1,19.602296022572204,23.380688806771662
59,18.2,26.67599868774414,89.0,0.0,20.2,5.6,7.684104108752022,20.505231232625604
60,26.3,26.525999069213867,90.0,0.0,20.1,6.4,13.31378344863198,30.294135034589594
61,27.5,26.525999069213867,90.0,0.0,19.6,6.0,29.38894212929602,36.316682638788805
62,37.6,26.525999069213867,90.0,0.0,20.9,5.9,28.11598978274928,46.03479693482478
63,19.3,26.525999069213867,90.0,0.0,20.3,6.5,11.863309341549995,22.858992802465
64,34.9,26.525999069213867,90.0,0.0,19.4,6.3,7.851495391922631,37.25544861757679
65,33.9,26.525999069213867,90.0,0.0,20.1,6.2,15.693102956119645,38.607930886835895
66,28.9,26.525999069213867,90.0,0.0,20.4,5.8,15.157016955695694,33.4471050867087
67,21.6,26.525999069213867,90.0,0.0,20.4,5.8,22.505939880121247,28.351781964036377
68,20.1,26.525999069213867,90.0,0.0,20.4,6.2,17.489369361840062,25.34681080855202
69,27.7,26.525999069213867,90.0,0.0,19.2,6.5,28.292221090759234,36.18766632722777
70,22.8,26.525999069213867,90.0,0.0,19.0,5.6,21.435443059084093,29.230632917725227
71,20.9,26.525999069213867,90.0,0.0,19.6,6.3,16.857602759701024,25.957280827910306
72,37.1,26.525999069213867,90.0,0.0,20.3,6.4,25.37766290927987,44.713298872783966
73,29.4,26.525999069213867,90.0,0.0,19.5,5.7,5.089288848013158,30.926786654403948
74,37.4,26.525999069213867,90.0,0.0,20.0,6.0,17.578155549157515,42.67344666474725
75,35.8,26.525999069213867,90.0,0.0,19.1,6.2,25.969942007209067,43.59098260216272
76,31.2,26.525999069213867,90.0,0.0,19.7,5.7,9.623616712204555,34.087085013661365
77,35.0,26.525999069213867,90.0,0.0,20.1,6.0,21.77551635254365,41.532654905763096
78,29.2,26.525999069213867,90.0,0.0,20.1,5.6,29.609081123482024,38.08272433704461
79,24.7,26.525999069213867,90.0,0.0,19.9,6.1,28.809815527511525,33.34294465825346
80,18.8,26.525999069213867,90.0,0.0,20.9,6.2,29.87584168888375,27.762752506665123
81,25.9,26.525999069213867,90.0,0.0,20.1,6.0,27.299071071013156,34.08972132130394
82,28.1,26.525999069213867,90.0,0.0,19.8,5.9,19.845524380521816,34.053657314156546
83,39.0,26.525999069213867,90.0,0.0,20.6,5.6,23.971340650583425,46.19140219517503
84,34.3,26.525999069213867,90.0,0.0,19.5,5.7,23.212518932115998,41.2637556796348
85,36.8,26.525999069213867,90.0,0.0,19.2,5.9,5.02964493963283,38.30889348188985
86,30.5,26.525999069213867,90.0,0.0,19.4,5.7,19.009383551917146,36.202815065575145
87,38.2,26.525999069213867,90.0,0.0,20.3,6.2,12.870510654272145,42.061153196281644
88,33.8,26.525999069213867,90.0,0.0,20.9,6.0,25.244430356420924,41.37332910692628
89,32.8,26.525999069213867,90.0,0.0,19.6,5.7,5.2805598581727935,34.38416795745184
90,18.4,26.525999069213867,90.0,0.0,21.0,5.7,12.687175966037032,22.206152789811107
91,34.4,26.525999069213867,90.0,0.0,19.0,5.6,25.718069410490603,42.115420823147176
92,33.3,26.525999069213867,90.0,0.0,19.0,6.4,23.992480541279047,40.49774416238371
93,39.9,26.525999069213867,90.0,0.0,20.9,5.6,26.085860145890965,47.725758043767286
94,34.5,26.525999069213867,90.0,0.0,20.2,6.3,10.493328256112925,37.64799847683388
95,20.3,26.525999069213867,90.0,0.0,20.3,6.4,15.642405839724898,24.992721751917472
96,29.6,26.525999069213867,90.0,0.0,19.5,6.4,22.879694395434527,36.46390831863036
97,35.4,26.525999069213867,90.0,0.0,19.9,5.8,16.098052777582787,40.229415833274835
98,34.6,26.525999069213867,90.0,0.0,20.6,5.6,7.172228055420957,36.75166841662629
99,29.0,26.525999069213867,90.0,0.0,20.1,5.6,22.49519164196807,35.74855749259042
100,17.6,26.525999069213867,90.0,0.0,20.9,6.5,7.143588824217932,19.743076647265383
101,26.1,26.525999069213867,90.0,0.0,20.3,5.9,12.271905864289135,29.78157175928674
102,24.6,26.525999069213867,90.0,0.0,19.9,6.5,27.82283323960871,32.946849971882614
103,24.9,26.525999069213867,90.0,0.0,20.1,5.8,8.643867628533517,27.493160288560055
104,20.5,26.525999069213867,90.0,0.0,19.7,6.0,21.706914151400916,27.012074245420273
105,16.1,26.525999069213867,90.0,0.0,19.3,5.9,6.581323256130113,18.074396976839036
106,29.3,26.525999069213867,90.0,0.0,20.7,6.3,17.711556126794484,34.61346683803835
107,29.5,26.525999069213867,90.0,0.0,19.6,6.3,24.407955073786766,36.82238652213603
108,17.5,26.525999069213867,90.0,0.0,19.6,6.0,25.938226504252636,25.28146795127579
109,25.9,26.525999069213867,90.0,0.0,19.5,6.0,26.97668337930554,33.99300501379166
110,17.4,26.525999069213867,90.0,0.0,19.7,5.8,27.250749750122566,25.575224925036768
111,29.7,26.525999069213867,90.0,0.0,20.1,5.7,20.616972987295608,35.88509189618868
112,36.4,26.525999069213867,90.0,0.0,20.0,6.1,14.357410912205177,40.707223273661555
113,19.0,26.525999069213867,90.0,0.0,20.6,5.8,12.01381698514999,22.604145095544997
114,33.1,26.525999069213867,90.0,0.0,20.5,6.0,29.698395412345732,42.00951862370372
115,30.3,26.525999069213867,90.0,0.0,20.9,6.0,15.143886079027133,34.84316582370814
116,38.8,26.525999069213867,90.0,0.0,19.2,6.0,28.417346369261868,47.325203910778555
117,23.5,26.525999069213867,90.0,0.0,19.9,6.1,27.052129013005313,31.615638703901595
118,29.1,26.525999069213867,90.0,0.0,20.1,6.4,28.193436970735196,37.558031091220556
119,18.2,26.525999069213867,90.0,0.0,20.5,5.9,23.38011893567854,25.21403568070356
120,22.7,26.47599983215332,90.0,0.0,20.4,5.6,16.368959725450917,27.610687917635275
121,29.0,26.47599983215332,90.0,0.0,19.0,6.0,26.106841063422014,36.8320523190266
122,24.2,26.47599983215332,90.0,0.0,19.8,5.6,29.121953320330704,32.93658599609921
123,17.5,26.47599983215332,90.0,0.0,19.9,6.1,17.65399880603323,22.79619964180997
124,15.3,26.47599983215332,90.0,0.0,19.5,5.5,13.90659917808815,19.471979753426446
125,16.8,26.47599983215332,90.0,0.0,20.2,5.7,24.21828277359685,24.065484832079058
126,25.0,26.47599983215332,90.0,0.0,19.0,6.3,29.175503986021614,33.752651195806486
127,28.4,26.47599983215332,90.0,0.0,20.9,6.4,10.157287708194993,31.447186312458495
128,24.2,26.47599983215332,90.0,0.0,20.9,5.9,5.66127572640991,25.89838271792297
129,35.4,26.47599983215332,90.0,0.0,19.1,6.3,20.818407617852642,41.64552228535579
130,31.7,26.47599983215332,90.0,0.0,19.7,5.5,7.2276941379513495,33.86830824138541
131,30.5,26.47599983215332,90.0,0.0,20.7,5.8,29.060252046039672,39.218075613811905
132,33.5,26.47599983215332,90.0,0.0,19.4,5.9,12.266989079978163,37.18009672399345
133,22.1,26.47599983215332,90.0,0.0,20.6,5.7,8.636779176928293,24.69103375307849
134,29.3,26.47599983215332,90.0,0.0,20.6,6.0,17.355990465333914,34.506797139600174
135,31.6,26.47599983215332,90.0,0.0,19.9,6.0,20.443521518719493,37.73305645561585
136,39.7,26.47599983215332,90.0,0.0,19.4,6.4,11.55094650842211,43.165283952526636
137,28.1,26.47599983215332,90.0,0.0,19.3,6.0,18.74895749170005,33.72468724751002
138,24.4,26.47599983215332,90.0,0.0,19.4,5.8,11.758790908546727,27.927637272564017
139,16.8,26.47599983215332,90.0,0.0,21.0,5.9,11.142733913547971,20.142820174064394
140,21.3,26.47599983215332,90.0,0.0,19.0,6.0,26.787071348118765,29.33612140443563
141,19.5,26.47599983215332,90.0,0.0,21.0,6.4,16.339195616845437,24.40175868505363
142,20.1,26.47599983215332,90.0,0.0,20.2,6.5,14.478616571122172,24.443584971336655
143,27.4,26.47599983215332,90.0,0.0,20.4,6.3,16.337449718420594,32.30123491552618
144,24.5,26.47599983215332,90.0,0.0,19.2,6.3,23.356186022729602,31.50685580681888
145,37.6,26.47599983215332,90.0,0.0,19.6,5.5,11.777547859511435,41.133264357853434
146,38.4,26.47599983215332,90.0,0.0,20.8,6.0,28.33841952377783,46.90152585713335
147,34.1,26.47599983215332,90.0,0.0,19.5,5.6,14.07447239259142,38.32234171777743
148,31.3,26.47599983215332,90.0,0.0,20.6,6.0,20.389301993276916,37.41679059798307
149,34.9,26.47599983215332,90.0,0.0,20.0,5.6,28.169284318512624,43.350785295553784
150,19.0,26.47599983215332,90.0,0.0,19.1,5.6,11.188967524732526,22.356690257419757
151,19.1,26.47599983215332,90.0,0.0,20.3,5.9,20.96333507082738,25.389000521248214
152,39.1,26.47599983215332,90.0,0.0,20.8,6.2,23.453132386758384,46.135939716027515
153,20.1,26.47599983215332,90.0,0.0,19.4,6.3,19.163506350654487,25.849051905196347
154,30.1,26.47599983215332,90.0,0.0,19.5,6.2,19.722142870480152,36.01664286114405
155,30.7,26.47599983215332,90.0,0.0,20.0,6.4,20.243848394346408,36.77315451830392
156,29.7,26.47599983215332,90.0,0.0,19.8,5.7,10.256206178993878,32.776861853698165
157,34.3,26.47599983215332,90.0,0.0,20.6,5.5,26.81306896039257,42.34392068811777
158,39.6,26.47599983215332,90.0,0.0,20.3,6.1,13.21013120332583,43.56303936099775
159,23.5,26.47599983215332,90.0,0.0,19.6,6.0,7.674751032422018,25.802425309726605
160,36.5,26.47599983215332,90.0,0.0,19.2,5.5,11.448862316049482,39.93465869481484
161,27.9,26.47599983215332,90.0,0.0,19.9,6.5,25.064347914506637,35.41930437435199
162,37.1,26.47599983215332,90.0,0.0,20.6,5.9,8.339944027709619,39.60198320831289
163,26.4,26.47599983215332,90.0,0.0,20.7,5.7,7.549004304281116,28.664701291284334
164,26.0,26.47599983215332,90.0,0.0,19.3,5.8,15.017348600616183,30.505204580184856
165,34.7,26.47599983215332,90.0,0.0,19.7,6.3,25.015231035047684,42.20456931051431
166,20.9,26.47599983215332,90.0,0.0,20.9,5.8,6.86548809194784,22.95964642758435
167,24.5,26.47599983215332,90.0,0.0,19.5,5.8,10.41871936489586,27.62561580946876
168,27.0,26.47599983215332,90.0,0.0,20.4,6.3,21.20423302683922,33.36126990805177
169,19.0,26.47599983215332,90.0,0.0,20.6,5.9,14.45503955217771,23.336511865653314
170,37.5,26.47599983215332,90.0,0.0,20.3,6.5,17.846217986343134,42.85386539590294
171,34.4,26.47599983215332,90.0,0.0,21.0,6.0,7.944170894939305,36.78325126848179
172,36.8,26.47599983215332,90.0,0.0,20.0,5.6,9.60771399172091,39.68231419751627
173,37.0,26.47599983215332,90.0,0.0,20.9,6.4,12.797969898206539,40.83939096946196
174,24.1,26.47599983215332,90.0,0.0,19.9,6.1,5.855661775628366,25.85669853268851
175,30.8,26.47599983215332,90.0,0.0,20.1,5.6,17.816238847539964,36.14487165426199
176,37.5,26.47599983215332,90.0,0.0,20.9,6.1,13.106463174431314,41.431938952329396
177,32.7,26.47599983215332,90.0,0.0,20.0,6.5,18.868350065354168,38.36050501960625
178,35.8,26.47599983215332,90.0,0.0,20.5,6.4,16.067966876574225,40.62039006297226
179,34.4,26.47599983215332,90.0,0.0,19.2,6.0,7.081228379136848,36.52436851374105
180,31.4,26.525999069213867,90.0,0.0,20.8,5.5,23.93985599130083,38.58195679739025
181,34.5,26.525999069213867,90.0,0.0,19.5,6.0,13.683527247175407,38.605058174152624
182,17.3,26.525999069213867,90.0,0.0,20.7,5.6,19.135543606734696,23.04066308202041
183,16.9,26.525999069213867,90.0,0.0,19.3,6.3,21.13081990057779,23.239245970173336
184,18.0,26.525999069213867,90.0,0.0,20.1,5.7,13.517163195244049,22.055148958573213
185,23.5,26.525999069213867,90.0,0.0,21.0,6.4,29.192558483403584,32.257767545021075
186,38.0,26.525999069213867,90.0,0.0,21.0,6.0,26.762124854120188,46.028637456236055
187,32.1,26.525999069213867,90.0,0.0,20.2,5.8,21.55533943408202,38.566601830224606
188,33.5,26.525999069213867,90.0,0.0,20.1,6.1,7.052550732384195,35.61576521971526
189,21.0,26.525999069213867,90.0,0.0,20.8,6.3,17.126802307544395,26.138040692263317
190,25.2,26.525999069213867,90.0,0.0,20.5,6.1,28.472330105014226,33.74169903150427
191,35.2,26.525999069213867,90.0,0.0,20.9,6.2,25.419852859191813,42.82595585775755
192,34.2,26.525999069213867,90.0,0.0,20.6,6.2,12.60043379549488,37.98013013864847
193,19.4,26.525999069213867,90.0,0.0,20.7,5.6,6.674944609459386,21.402483382837815
194,28.4,26.525999069213867,90.0,0.0,20.5,6.5,8.073995439714036,30.82219863191421
195,25.2,26.525999069213867,90.0,0.0,19.1,6.4,28.263630150760235,33.67908904522807
196,37.1,26.525999069213867,90.0,0.0,19.9,6.2,14.72463536221616,41.51739060866485
197,32.2,26.525999069213867,90.0,0.0,19.7,6.3,21.242093510460272,38.57262805313808
198,30.1,26.525999069213867,90.0,0.0,19.6,6.3,11.031262673493599,33.40937880204808
199,31.7,26.525999069213867,90.0,0.0,19.9,6.3,5.758440139917235,33.42753204197517
200,38.9,26.525999069213867,90.0,0.0,20.2,6.3,12.68651915487401,42.7059557464622
201,27.8,26.525999069213867,90.0,0.0,19.5,5.9,29.321420670499922,36.59642620114998
202,37.8,26.525999069213867,90.0,0.0,20.4,6.0,23.974960293485708,44.99248808804571
203,33.5,26.525999069213867,90.0,0.0,19.3,6.5,28.06285386738644,41.91885616021593
204,36.9,26.525999069213867,90.0,0.0,19.2,5.7,17.50789570328122,42.15236871098436
205,37.6,26.525999069213867,90.0,0.0,20.6,5.5,7.790170841517131,39.93705125245514
206,24.2,26.525999069213867,90.0,0.0,20.6,5.7,15.019874142537882,28.705962242761363
207,28.9,26.525999069213867,90.0,0.0,19.1,6.0,13.655508320544078,32.99665249616322
208,27.2,26.525999069213867,90.0,0.0,20.3,6.4,24.905181848123714,34.671554554437115
209,18.5,26.525999069213867,90.0,0.0,19.4,5.6,9.546030684827823,21.363809205448348
210,33.8,26.525999069213867,90.0,0.0,20.2,6.0,13.778398156684963,37.93351944700549
211,37.2,26.525999069213867,90.0,0.0,20.1,6.3,29.86866399699353,46.16059919909806
212,32.3,26.525999069213867,90.0,0.0,20.8,6.2,11.544715022409456,35.76341450672283
213,25.7,26.525999069213867,90.0,0.0,20.3,5.7,24.27793663791865,32.9833809913756
214,17.7,26.525999069213867,90.0,0.0,19.4,6.0,25.053427640469845,25.216028292140955
215,19.4,26.525999069213867,90.0,0.0,19.1,6.0,5.29082390392966,20.987247171178897
216,16.4,26.525999069213867,90.0,0.0,20.8,5.7,20.35513145334557,22.50653943600367
217,23.4,26.525999069213867,90.0,0.0,19.6,6.4,13.448562232377796,27.434568669713336
218,31.2,26.525999069213867,90.0,0.0,20.4,6.3,25.85956399021207,38.95786919706362
219,21.4,26.525999069213867,90.0,0.0,19.5,6.3,9.87376950850279,24.362130852550834
220,36.3,26.525999069213867,90.0,0.0,20.5,6.0,15.337636196222242,40.90129085886667
221,26.3,26.525999069213867,90.0,0.0,19.6,5.6,12.033374269698808,29.910012280909644
222,30.4,26.525999069213867,90.0,0.0,20.2,6.0,9.859014098590954,33.35770422957729
223,15.7,26.525999069213867,90.0,0.0,20.7,5.9,15.629980769208162,20.38899423076245
224,36.6,26.525999069213867,90.0,0.0,19.5,5.7,21.42106426056636,43.02631927816991
225,30.1,26.525999069213867,90.0,0.0,19.7,5.9,11.03783120317362,33.41134936095209
226,19.0,26.525999069213867,90.0,0.0,20.7,6.4,25.863646865616527,26.75909405968496
227,36.2,26.525999069213867,90.0,0.0,20.3,5.7,7.724081906007939,38.51722457180239
228,16.9,26.525999069213867,90.0,0.0,20.1,6.0,11.289578028285497,20.286873408485647
229,28.5,26.525999069213867,90.0,0.0,20.3,6.0,12.33017151376257,32.19905145412877
230,34.1,26.525999069213867,90.0,0.0,20.2,6.0,23.854013900668416,41.256204170200526
231,27.7,26.525999069213867,90.0,0.0,19.9,5.6,13.192170299781578,31.657651089934472
232,39.1,26.525999069213867,90.0,0.0,19.2,6.4,27.952825768941974,47.48584773068259
233,33.7,26.525999069213867,90.0,0.0,20.3,5.8,28.508151091408234,42.25244532742247
234,15.2,26.525999069213867,90.0,0.0,19.4,6.5,17.216304176797877,20.36489125303936
235,38.6,26.525999069213867,90.0,0.0,19.2,6.4,25.049361160207816,46.11480834806235
236,35.9,26.525999069213867,90.0,0.0,19.3,5.8,14.27599039348998,40.18279711804699
237,24.5,26.525999069213867,90.0,0.0,19.6,6.0,12.235153416197381,28.170546024859213
238,27.0,26.525999069213867,90.0,0.0,19.0,5.8,14.002026531631202,31.20060795948936
239,30.4,26.525999069213867,90.0,0.0,20.9,6.1,5.832411771394573,32.14972353141837
240,32.7,26.47599983215332,91.0,0.0,19.7,6.5,21.823106066383332,39.246931819915005
241,28.6,26.47599983215332,91.0,0.0,19.0,6.1,24.078360284006294,35.82350808520189
242,20.2,26.47599983215332,91.0,0.0,20.2,5.9,19.083703560679442,25.925111068203833
243,21.0,26.47599983215332,91.0,0.0,20.5,6.1,26.911801850296523,29.073540555088957
244,33.5,26.47599983215332,91.0,0.0,19.4,5.7,17.76882823919302,38.830648471757904
245,15.6,26.47599983215332,91.0,0.0,19.8,6.2,17.596233642258778,20.878870092677634
246,27.3,26.47599983215332,91.0,0.0,20.2,6.2,9.054652249307031,30.01639567479211
247,38.7,26.47599983215332,91.0,0.0,20.5,6.5,29.825317462954803,47.647595238886446
248,24.1,26.47599983215332,91.0,0.0,19.5,5.9,15.056868938971105,28.617060681691335
249,30.5,26.47599983215332,91.0,0.0,19.2,5.6,8.0679671711322,32.92039015133966
250,35.2,26.47599983215332,91.0,0.0,20.1,5.6,19.7396610526132,41.121898315783966
251,15.1,26.47599983215332,91.0,0.0,19.4,5.9,15.59513928071594,19.77854178421478
252,35.6,26.47599983215332,91.0,0.0,20.6,6.1,10.965188011635128,38.88955640349054
253,21.2,26.47599983215332,91.0,0.0,19.7,5.8,13.478467201441916,25.243540160432573
254,18.2,26.47599983215332,91.0,0.0,20.7,6.1,18.21804710695691,23.665414132087072
255,36.9,26.47599983215332,91.0,0.0,20.8,6.4,25.69597501102916,44.60879250330875
256,30.9,26.47599983215332,91.0,0.0,20.3,6.4,24.852755007129772,38.35582650213893
257,30.7,26.47599983215332,91.0,0.0,19.5,6.1,11.09365418803776,34.02809625641133
258,39.1,26.47599983215332,91.0,0.0,19.1,6.1,29.25593222122258,47.87677966636677
259,15.0,26.47599983215332,91.0,0.0,21.0,6.4,26.45353556239972,22.936060668719914
260,26.8,26.47599983215332,91.0,0.0,19.4,5.7,22.319531181987443,33.495859354596234
261,22.6,26.47599983215332,91.0,0.0,19.8,6.4,22.551998675037535,29.36559960251126
262,16.5,26.47599983215332,91.0,0.0,20.5,5.9,20.61720038728627,22.68516011618588
263,16.8,26.47599983215332,91.0,0.0,19.6,6.3,26.620900913011198,24.78627027390336
264,20.7,26.47599983215332,91.0,0.0,19.8,6.0,7.15538948323718,22.84661684497115
265,18.4,26.47599983215332,91.0,0.0,20.8,6.0,29.92899738064871,27.37869921419461
266,33.0,26.47599983215332,91.0,0.0,19.0,5.7,23.116633801517995,39.9349901404554
267,31.3,26.47599983215332,91.0,0.0,20.0,6.0,26.03222450577365,39.1096673517321
268,23.6,26.47599983215332,91.0,0.0,20.7,5.5,18.937035228836407,29.281110568650924
269,29.2,26.47599983215332,91.0,0.0,19.7,6.2,25.02226805580987,36.70668041674296
270,34.1,26.47599983215332,91.0,0.0,20.2,5.7,29.990639774444816,43.097191932333445
271,34.8,26.47599983215332,91.0,0.0,19.9,6.1,17.53140190255035,40.0594205707651
272,39.9,26.47599983215332,91.0,0.0,20.8,6.1,16.715210315289283,44.91456309458678
273,28.4,26.47599983215332,91.0,0.0,20.9,5.7,26.679554230150764,36.403866269045224
274,20.1,26.47599983215332,91.0,0.0,19.8,6.5,23.028613933858196,27.00858418015746
275,19.0,26.47599983215332,91.0,0.0,20.5,5.9,15.716593793818902,23.71497813814567
276,23.4,26.47599983215332,91.0,0.0,20.1,5.7,25.676868061818602,31.103060418545578
277,15.8,26.47599983215332,91.0,0.0,19.0,6.0,15.824912895386927,20.54747386861608
278,16.9,26.47599983215332,91.0,0.0,19.8,6.4,20.63816020539692,23.091448061619076
279,34.8,26.47599983215332,91.0,0.0,19.6,6.0,11.043478345204733,38.113043503561414
280,23.9,26.47599983215332,91.0,0.0,19.8,5.6,27.93304688401276,32.279914065203826
281,27.5,26.47599983215332,91.0,0.0,19.3,6.2,17.837501631501745,32.85125048945052
282,26.9,26.47599983215332,91.0,0.0,19.5,6.4,19.658705636665232,32.79761169099957
283,39.1,26.47599983215332,91.0,0.0,19.6,5.8,24.83625957833501,46.550877873500504
284,35.8,26.47599983215332,91.0,0.0,20.9,6.4,15.071281867442533,40.32138456023276
285,25.8,26.47599983215332,91.0,0.0,20.3,6.0,9.477680475634632,28.64330414269039
286,39.6,26.47599983215332,91.0,0.0,20.4,5.6,14.495100326534315,43.948530097960294
287,24.3,26.47599983215332,91.0,0.0,19.8,6.0,14.745011381262076,28.723503414378623
288,33.3,26.47599983215332,91.0,0.0,20.0,6.2,5.017472225330412,34.80524166759912
289,28.7,26.47599983215332,91.0,0.0,19.1,5.9,28.71458636525344,37.31437590957603
290,20.4,26.47599983215332,91.0,0.0,19.8,6.1,17.449648682965332,25.6348946048896
291,19.4,26.47599983215332,91.0,0.0,20.5,6.3,24.571765561407073,26.77152966842212
292,39.5,26.47599983215332,91.0,0.0,20.8,5.9,19.000717051161246,45.20021511534837
293,19.6,26.47599983215332,91.0,0.0,20.7,5.8,17.118917504873302,24.73567525146199
294,17.1,26.47599983215332,91.0,0.0,20.1,6.1,12.542866013441344,20.862859804032404
295,21.1,26.47599983215332,91.0,0.0,20.1,6.3,26.13663334813262,28.940990004439787
296,30.7,26.47599983215332,91.0,0.0,19.0,5.6,18.562423514459102,36.26872705433773
297,15.3,26.47599983215332,91.0,0.0,19.2,5.6,14.964197483381247,19.789259245014374
298,34.8,26.47599983215332,91.0,0.0,20.7,5.6,28.78972088508049,43.43691626552415
299,15.6,26.47599983215332,91.0,0.0,20.8,6.0,9.988125026937603,18.59643750808128
300,17.3,26.42599868774414,92.0,0.0,20.6,5.9,9.037418345605666,20.0112255036817
301,39.7,26.42599868774414,92.0,0.0,20.6,6.2,23.4233189669083,46.72699569007249
