timestamp,measuring_station,soil_moisture,soil_temperature,soil_salinity,soil_ph,battery_voltage,irrigated,reward
2023-01-30 06:00:00,SVDT3,26.7,22.4,19.4,6.9,12.5,0,-0.8300000000000001
2023-01-30 12:00:00,SVDT3,26.7,26.3,19.7,6.9,13.6,20,-1.1700000000000004
2023-01-30 18:00:00,SVDT3,26.2,24.2,20.0,7.1,13.0,25,-1.6200000000000003
2023-01-31 00:00:00,SVDT3,26.0,23.0,19.8,6.0,12.7,15,-0.6
2023-01-31 06:00:00,SVDT3,25.9,22.1,20.3,6.4,12.5,20,-1.09
2023-01-31 12:00:00,SVDT3,26.1,28.0,20.0,6.5,13.6,20,-1.11
2023-01-31 18:00:00,SVDT3,23.6,26.8,20.3,5.9,12.9,5,-0.6399999999999999
2023-02-01 00:00:00,SVDT3,9.0,24.2,0.0,7.1,12.8,0,-2.6
2023-02-01 06:00:00,SVDT3,9.0,23.7,0.0,7.2,12.6,5,-2.1
2023-02-01 12:00:00,SVDT3,10.0,24.6,0.0,7.2,13.6,5,-2.0
2023-02-01 18:00:00,SVDT3,10.0,25.3,21.0,7.2,13.1,25,1.0
2023-03-01 00:00:00,SVDT3,9.0,24.4,21.0,7.2,12.8,20,-0.6
2023-03-01 06:00:00,SVDT3,9.0,23.7,21.0,7.2,12.6,20,-0.6
2023-03-01 12:00:00,SVDT3,10.0,25.8,21.0,7.4,13.6,10,-1.5
2023-03-01 18:00:00,SVDT3,10.0,26.4,21.0,7.3,13.1,15,-1.0
2023-04-01 00:00:00,SVDT3,9.0,25.3,21.0,7.4,12.8,20,-0.6
2023-04-01 06:00:00,SVDT3,9.0,24.5,21.0,7.4,12.6,25,1.0
2023-04-01 12:00:00,SVDT3,10.0,26.1,21.0,7.4,13.6,0,-2.5
2023-04-01 18:00:00,SVDT3,9.0,26.0,21.0,7.4,13.0,5,-2.1
2023-05-01 00:00:00,SVDT3,9.0,25.3,21.0,7.3,12.8,10,-1.6
2023-05-01 06:00:00,SVDT3,9.0,24.5,21.0,7.4,12.6,25,1.0
2023-05-01 12:00:00,SVDT3,10.0,27.2,21.0,7.5,13.6,20,1.0
2023-05-01 18:00:00,SVDT3,9.0,26.0,21.0,7.4,13.1,20,-0.6
2023-06-01 00:00:00,SVDT3,9.0,25.0,21.0,7.4,12.8,0,-2.6
2023-06-01 06:00:00,SVDT3,9.0,24.0,21.0,7.4,12.6,10,-1.6
2023-06-01 12:00:00,SVDT3,9.0,24.7,21.0,7.5,13.6,10,-1.6
2023-06-01 18:00:00,SVDT3,9.0,25.5,21.0,7.4,13.1,25,1.0
2023-07-01 00:00:00,SVDT3,9.0,24.4,21.0,7.4,12.8,20,-0.6
2023-07-01 06:00:00,SVDT3,9.0,24.0,21.0,7.4,12.6,5,-2.1
2023-07-01 12:00:00,SVDT3,9.0,26.1,21.0,7.5,13.6,15,-1.1
2023-07-01 18:00:00,SVDT3,9.0,25.1,21.0,7.5,13.1,0,-2.6
2023-08-01 00:00:00,SVDT3,9.0,24.1,21.0,7.4,12.8,0,-2.6
2023-08-01 06:00:00,SVDT3,9.0,23.5,21.0,7.5,12.6,25,1.0
2023-08-01 12:00:00,SVDT3,9.0,26.6,21.0,7.5,13.6,20,-0.6
2023-08-01 18:00:00,SVDT3,9.0,25.9,21.0,7.5,13.2,5,-2.1
2023-09-01 00:00:00,SVDT3,9.0,24.9,21.0,7.5,12.8,5,-2.1
2023-09-01 06:00:00,SVDT3,9.0,24.3,21.0,7.5,12.6,15,-1.1
2023-09-01 12:00:00,SVDT3,9.0,26.3,21.0,7.5,14.2,20,-0.6
2023-09-01 18:00:00,SVDT3,9.0,26.3,21.0,7.4,13.0,20,-0.6
2023-10-01 00:00:00,SVDT3,9.0,24.7,21.0,7.4,12.8,15,-1.1
2023-10-01 06:00:00,SVDT3,9.0,24.6,21.0,7.4,12.6,10,-1.6
2023-10-01 12:00:00,SVDT3,10.0,25.2,21.0,7.3,13.2,10,-1.5
2023-10-01 18:00:00,SVDT3,36.0,24.7,8.5,7.2,12.8,10,-1.1
2023-11-01 00:00:00,SVDT3,33.6,24.4,12.5,7.4,12.5,20,-1.86
2023-11-01 06:00:00,SVDT3,32.8,24.2,14.1,7.7,12.5,5,1.0
2023-11-01 12:00:00,SVDT3,32.1,25.9,14.5,7.7,14.2,25,-2.21
2023-11-01 18:00:00,SVDT3,31.9,25.5,15.1,7.5,12.9,5,1.0
2023-12-01 00:00:00,SVDT3,31.5,24.5,15.6,7.1,12.7,10,-0.65
2023-12-01 06:00:00,SVDT3,30.9,24.1,16.1,6.7,12.5,0,1.0
2023-12-01 12:00:00,SVDT3,30.8,27.9,16.0,7.2,13.6,10,-0.5799999999999997
2023-12-01 18:00:00,SVDT3,29.8,26.4,16.8,6.5,12.9,5,1.0
