id,temperature,humidity,rain,salinity,ph,soil_moisture
20250428012300,26.525999069213867,90.0,0.0,20.6,5.6,39.0
20250428012400,26.525999069213867,90.0,0.0,19.5,5.7,34.3
20250428012500,26.525999069213867,90.0,0.0,19.2,5.9,36.8
20250428012600,26.525999069213867,90.0,0.0,19.4,5.7,30.5
20250428012700,26.525999069213867,90.0,0.0,20.3,6.2,38.2
20250428012800,26.525999069213867,90.0,0.0,20.9,6.0,33.8
20250428012900,26.525999069213867,90.0,0.0,19.6,5.7,32.8
20250428013000,26.525999069213867,90.0,0.0,21.0,5.7,18.4
20250428013100,26.525999069213867,90.0,0.0,19.0,5.6,34.4
20250428013200,26.525999069213867,90.0,0.0,19.0,6.4,33.3
20250428013300,26.525999069213867,90.0,0.0,20.9,5.6,39.9
20250428013400,26.525999069213867,90.0,0.0,20.2,6.3,34.5
20250428013500,26.525999069213867,90.0,0.0,20.3,6.4,20.3
20250428013600,26.525999069213867,90.0,0.0,19.5,6.4,29.6
20250428013700,26.525999069213867,90.0,0.0,19.9,5.8,35.4
20250428013800,26.525999069213867,90.0,0.0,20.6,5.6,34.6
20250428013900,26.525999069213867,90.0,0.0,20.1,5.6,29.0
20250428014000,26.525999069213867,90.0,0.0,20.9,6.5,17.6
20250428014100,26.525999069213867,90.0,0.0,20.3,5.9,26.1
20250428014200,26.525999069213867,90.0,0.0,19.9,6.5,24.6
20250428014300,26.525999069213867,90.0,0.0,20.1,5.8,24.9
20250428014400,26.525999069213867,90.0,0.0,19.7,6.0,20.5
20250428014500,26.525999069213867,90.0,0.0,19.3,5.9,16.1
20250428014600,26.525999069213867,90.0,0.0,20.7,6.3,29.3
20250428014700,26.525999069213867,90.0,0.0,19.6,6.3,29.5
20250428014800,26.525999069213867,90.0,0.0,19.6,6.0,17.5
20250428014900,26.525999069213867,90.0,0.0,19.5,6.0,25.9
20250428015000,26.525999069213867,90.0,0.0,19.7,5.8,17.4
20250428015100,26.525999069213867,90.0,0.0,20.1,5.7,29.7
20250428015200,26.525999069213867,90.0,0.0,20.0,6.1,36.4
20250428015300,26.525999069213867,90.0,0.0,20.6,5.8,19.0
20250428015400,26.525999069213867,90.0,0.0,20.5,6.0,33.1
20250428015500,26.525999069213867,90.0,0.0,20.9,6.0,30.3
20250428015600,26.525999069213867,90.0,0.0,19.2,6.0,38.8
20250428015700,26.525999069213867,90.0,0.0,19.9,6.1,23.5
20250428015800,26.525999069213867,90.0,0.0,20.1,6.4,29.1
20250428015900,26.525999069213867,90.0,0.0,20.5,5.9,18.2
20250428020000,26.47599983215332,90.0,0.0,20.4,5.6,22.7
20250428020100,26.47599983215332,90.0,0.0,19.0,6.0,29.0
20250428020200,26.47599983215332,90.0,0.0,19.8,5.6,24.2
20250428020300,26.47599983215332,90.0,0.0,19.9,6.1,17.5
20250428020400,26.47599983215332,90.0,0.0,19.5,5.5,15.3
20250428020500,26.47599983215332,90.0,0.0,20.2,5.7,16.8
20250428020600,26.47599983215332,90.0,0.0,19.0,6.3,25.0
20250428020700,26.47599983215332,90.0,0.0,20.9,6.4,28.4
20250428020800,26.47599983215332,90.0,0.0,20.9,5.9,24.2
20250428020900,26.47599983215332,90.0,0.0,19.1,6.3,35.4
20250428021000,26.47599983215332,90.0,0.0,19.7,5.5,31.7
20250428021100,26.47599983215332,90.0,0.0,20.7,5.8,30.5
20250428021200,26.47599983215332,90.0,0.0,19.4,5.9,33.5
20250428021300,26.47599983215332,90.0,0.0,20.6,5.7,22.1
20250428021400,26.47599983215332,90.0,0.0,20.6,6.0,29.3
20250428021500,26.47599983215332,90.0,0.0,19.9,6.0,31.6
20250428021600,26.47599983215332,90.0,0.0,19.4,6.4,39.7
20250428021700,26.47599983215332,90.0,0.0,19.3,6.0,28.1
20250428021800,26.47599983215332,90.0,0.0,19.4,5.8,24.4
20250428021900,26.47599983215332,90.0,0.0,21.0,5.9,16.8
20250428022000,26.47599983215332,90.0,0.0,19.0,6.0,21.3
20250428022100,26.47599983215332,90.0,0.0,21.0,6.4,19.5
20250428022200,26.47599983215332,90.0,0.0,20.2,6.5,20.1
20250428022300,26.47599983215332,90.0,0.0,20.4,6.3,27.4
20250428022400,26.47599983215332,90.0,0.0,19.2,6.3,24.5
20250428022500,26.47599983215332,90.0,0.0,19.6,5.5,37.6
20250428022600,26.47599983215332,90.0,0.0,20.8,6.0,38.4
20250428022700,26.47599983215332,90.0,0.0,19.5,5.6,34.1
20250428022800,26.47599983215332,90.0,0.0,20.6,6.0,31.3
20250428022900,26.47599983215332,90.0,0.0,20.0,5.6,34.9
20250428023000,26.47599983215332,90.0,0.0,19.1,5.6,19.0
20250428023100,26.47599983215332,90.0,0.0,20.3,5.9,19.1
20250428023200,26.47599983215332,90.0,0.0,20.8,6.2,39.1
20250428023300,26.47599983215332,90.0,0.0,19.4,6.3,20.1
20250428023400,26.47599983215332,90.0,0.0,19.5,6.2,30.1
20250428023500,26.47599983215332,90.0,0.0,20.0,6.4,30.7
20250428023600,26.47599983215332,90.0,0.0,19.8,5.7,29.7
20250428023700,26.47599983215332,90.0,0.0,20.6,5.5,34.3
20250428023800,26.47599983215332,90.0,0.0,20.3,6.1,39.6
20250428023900,26.47599983215332,90.0,0.0,19.6,6.0,23.5
20250428024000,26.47599983215332,90.0,0.0,19.2,5.5,36.5
20250428024100,26.47599983215332,90.0,0.0,19.9,6.5,27.9
20250428024200,26.47599983215332,90.0,0.0,20.6,5.9,37.1
20250428024300,26.47599983215332,90.0,0.0,20.7,5.7,26.4
20250428024400,26.47599983215332,90.0,0.0,19.3,5.8,26.0
20250428024500,26.47599983215332,90.0,0.0,19.7,6.3,34.7
20250428024600,26.47599983215332,90.0,0.0,20.9,5.8,20.9
20250428024700,26.47599983215332,90.0,0.0,19.5,5.8,24.5
20250428024800,26.47599983215332,90.0,0.0,20.4,6.3,27.0
20250428024900,26.47599983215332,90.0,0.0,20.6,5.9,19.0
20250428025000,26.47599983215332,90.0,0.0,20.3,6.5,37.5
20250428025100,26.47599983215332,90.0,0.0,21.0,6.0,34.4
20250428025200,26.47599983215332,90.0,0.0,20.0,5.6,36.8
20250428025300,26.47599983215332,90.0,0.0,20.9,6.4,37.0
20250428025400,26.47599983215332,90.0,0.0,19.9,6.1,24.1
20250428025500,26.47599983215332,90.0,0.0,20.1,5.6,30.8
20250428025600,26.47599983215332,90.0,0.0,20.9,6.1,37.5
20250428025700,26.47599983215332,90.0,0.0,20.0,6.5,32.7
20250428025800,26.47599983215332,90.0,0.0,20.5,6.4,35.8
20250428025900,26.47599983215332,90.0,0.0,19.2,6.0,34.4
20250428030000,26.525999069213867,90.0,0.0,20.8,5.5,31.4
20250428030100,26.525999069213867,90.0,0.0,19.5,6.0,34.5
20250428030200,26.525999069213867,90.0,0.0,20.7,5.6,17.3
20250428030300,26.525999069213867,90.0,0.0,19.3,6.3,16.9
20250428030400,26.525999069213867,90.0,0.0,20.1,5.7,18.0
20250428030500,26.525999069213867,90.0,0.0,21.0,6.4,23.5
20250428030600,26.525999069213867,90.0,0.0,21.0,6.0,38.0
20250428030700,26.525999069213867,90.0,0.0,20.2,5.8,32.1
20250428030800,26.525999069213867,90.0,0.0,20.1,6.1,33.5
20250428030900,26.525999069213867,90.0,0.0,20.8,6.3,21.0
20250428031000,26.525999069213867,90.0,0.0,20.5,6.1,25.2
20250428031100,26.525999069213867,90.0,0.0,20.9,6.2,35.2
20250428031200,26.525999069213867,90.0,0.0,20.6,6.2,34.2
20250428031300,26.525999069213867,90.0,0.0,20.7,5.6,19.4
20250428031400,26.525999069213867,90.0,0.0,20.5,6.5,28.4
20250428031500,26.525999069213867,90.0,0.0,19.1,6.4,25.2
20250428031600,26.525999069213867,90.0,0.0,19.9,6.2,37.1
20250428031700,26.525999069213867,90.0,0.0,19.7,6.3,32.2
20250428031800,26.525999069213867,90.0,0.0,19.6,6.3,30.1
20250428031900,26.525999069213867,90.0,0.0,19.9,6.3,31.7
20250428032000,26.525999069213867,90.0,0.0,20.2,6.3,38.9
20250428032100,26.525999069213867,90.0,0.0,19.5,5.9,27.8
20250428032200,26.525999069213867,90.0,0.0,20.4,6.0,37.8
20250428032300,26.525999069213867,90.0,0.0,19.3,6.5,33.5
20250428032400,26.525999069213867,90.0,0.0,19.2,5.7,36.9
20250428032500,26.525999069213867,90.0,0.0,20.6,5.5,37.6
20250428032600,26.525999069213867,90.0,0.0,20.6,5.7,24.2
20250428032700,26.525999069213867,90.0,0.0,19.1,6.0,28.9
20250428032800,26.525999069213867,90.0,0.0,20.3,6.4,27.2
20250428032900,26.525999069213867,90.0,0.0,19.4,5.6,18.5
20250428033000,26.525999069213867,90.0,0.0,20.2,6.0,33.8
20250428033100,26.525999069213867,90.0,0.0,20.1,6.3,37.2
20250428033200,26.525999069213867,90.0,0.0,20.8,6.2,32.3
20250428033300,26.525999069213867,90.0,0.0,20.3,5.7,25.7
20250428033400,26.525999069213867,90.0,0.0,19.4,6.0,17.7
20250428033500,26.525999069213867,90.0,0.0,19.1,6.0,19.4
20250428033600,26.525999069213867,90.0,0.0,20.8,5.7,16.4
20250428033700,26.525999069213867,90.0,0.0,19.6,6.4,23.4
20250428033800,26.525999069213867,90.0,0.0,20.4,6.3,31.2
20250428033900,26.525999069213867,90.0,0.0,19.5,6.3,21.4
20250428034000,26.525999069213867,90.0,0.0,20.5,6.0,36.3
20250428034100,26.525999069213867,90.0,0.0,19.6,5.6,26.3
20250428034200,26.525999069213867,90.0,0.0,20.2,6.0,30.4
20250428034300,26.525999069213867,90.0,0.0,20.7,5.9,15.7
20250428034400,26.525999069213867,90.0,0.0,19.5,5.7,36.6
20250428034500,26.525999069213867,90.0,0.0,19.7,5.9,30.1
20250428034600,26.525999069213867,90.0,0.0,20.7,6.4,19.0
20250428034700,26.525999069213867,90.0,0.0,20.3,5.7,36.2
20250428034800,26.525999069213867,90.0,0.0,20.1,6.0,16.9
20250428034900,26.525999069213867,90.0,0.0,20.3,6.0,28.5
20250428035000,26.525999069213867,90.0,0.0,20.2,6.0,34.1
20250428035100,26.525999069213867,90.0,0.0,19.9,5.6,27.7
20250428035200,26.525999069213867,90.0,0.0,19.2,6.4,39.1
20250428035300,26.525999069213867,90.0,0.0,20.3,5.8,33.7
20250428035400,26.525999069213867,90.0,0.0,19.4,6.5,15.2
20250428035500,26.525999069213867,90.0,0.0,19.2,6.4,38.6
20250428035600,26.525999069213867,90.0,0.0,19.3,5.8,35.9
20250428035700,26.525999069213867,90.0,0.0,19.6,6.0,24.5
20250428035800,26.525999069213867,90.0,0.0,19.0,5.8,27.0
20250428035900,26.525999069213867,90.0,0.0,20.9,6.1,30.4
20250428040000,26.47599983215332,91.0,0.0,19.7,6.5,32.7
20250428040100,26.47599983215332,91.0,0.0,19.0,6.1,28.6
20250428040200,26.47599983215332,91.0,0.0,20.2,5.9,20.2
20250428040300,26.47599983215332,91.0,0.0,20.5,6.1,21.0
20250428040400,26.47599983215332,91.0,0.0,19.4,5.7,33.5
20250428040500,26.47599983215332,91.0,0.0,19.8,6.2,15.6
20250428040600,26.47599983215332,91.0,0.0,20.2,6.2,27.3
20250428040700,26.47599983215332,91.0,0.0,20.5,6.5,38.7
20250428040800,26.47599983215332,91.0,0.0,19.5,5.9,24.1
20250428040900,26.47599983215332,91.0,0.0,19.2,5.6,30.5
20250428041000,26.47599983215332,91.0,0.0,20.1,5.6,35.2
20250428041100,26.47599983215332,91.0,0.0,19.4,5.9,15.1
20250428041200,26.47599983215332,91.0,0.0,20.6,6.1,35.6
20250428041300,26.47599983215332,91.0,0.0,19.7,5.8,21.2
20250428041400,26.47599983215332,91.0,0.0,20.7,6.1,18.2
20250428041500,26.47599983215332,91.0,0.0,20.8,6.4,36.9
20250428041600,26.47599983215332,91.0,0.0,20.3,6.4,30.9
20250428041700,26.47599983215332,91.0,0.0,19.5,6.1,30.7
20250428041800,26.47599983215332,91.0,0.0,19.1,6.1,39.1
20250428041900,26.47599983215332,91.0,0.0,21.0,6.4,15.0
20250428042000,26.47599983215332,91.0,0.0,19.4,5.7,26.8
20250428042100,26.47599983215332,91.0,0.0,19.8,6.4,22.6
20250428042200,26.47599983215332,91.0,0.0,20.5,5.9,16.5
20250428042300,26.47599983215332,91.0,0.0,19.6,6.3,16.8
20250428042400,26.47599983215332,91.0,0.0,19.8,6.0,20.7
20250428042500,26.47599983215332,91.0,0.0,20.8,6.0,18.4
20250428042600,26.47599983215332,91.0,0.0,19.0,5.7,33.0
20250428042700,26.47599983215332,91.0,0.0,20.0,6.0,31.3
20250428042800,26.47599983215332,91.0,0.0,20.7,5.5,23.6
20250428042900,26.47599983215332,91.0,0.0,19.7,6.2,29.2
20250428043000,26.47599983215332,91.0,0.0,20.2,5.7,34.1
20250428043100,26.47599983215332,91.0,0.0,19.9,6.1,34.8
20250428043200,26.47599983215332,91.0,0.0,20.8,6.1,39.9
20250428043300,26.47599983215332,91.0,0.0,20.9,5.7,28.4
20250428043400,26.47599983215332,91.0,0.0,19.8,6.5,20.1
20250428043500,26.47599983215332,91.0,0.0,20.5,5.9,19.0
20250428043600,26.47599983215332,91.0,0.0,20.1,5.7,23.4
20250428043700,26.47599983215332,91.0,0.0,19.0,6.0,15.8
20250428043800,26.47599983215332,91.0,0.0,19.8,6.4,16.9
20250428043900,26.47599983215332,91.0,0.0,19.6,6.0,34.8
20250428044000,26.47599983215332,91.0,0.0,19.8,5.6,23.9
20250428044100,26.47599983215332,91.0,0.0,19.3,6.2,27.5
20250428044200,26.47599983215332,91.0,0.0,19.5,6.4,26.9
20250428044300,26.47599983215332,91.0,0.0,19.6,5.8,39.1
20250428044400,26.47599983215332,91.0,0.0,20.9,6.4,35.8
20250428044500,26.47599983215332,91.0,0.0,20.3,6.0,25.8
20250428044600,26.47599983215332,91.0,0.0,20.4,5.6,39.6
20250428044700,26.47599983215332,91.0,0.0,19.8,6.0,24.3
20250428044800,26.47599983215332,91.0,0.0,20.0,6.2,33.3
20250428044900,26.47599983215332,91.0,0.0,19.1,5.9,28.7
20250428045000,26.47599983215332,91.0,0.0,19.8,6.1,20.4
20250428045100,26.47599983215332,91.0,0.0,20.5,6.3,19.4
20250428045200,26.47599983215332,91.0,0.0,20.8,5.9,39.5
20250428045300,26.47599983215332,91.0,0.0,20.7,5.8,19.6
20250428045400,26.47599983215332,91.0,0.0,20.1,6.1,17.1
20250428045500,26.47599983215332,91.0,0.0,20.1,6.3,21.1
20250428045600,26.47599983215332,91.0,0.0,19.0,5.6,30.7
20250428045700,26.47599983215332,91.0,0.0,19.2,5.6,15.3
20250428045800,26.47599983215332,91.0,0.0,20.7,5.6,34.8
20250428045900,26.47599983215332,91.0,0.0,20.8,6.0,15.6
20250428050000,26.42599868774414,92.0,0.0,20.6,5.9,17.3
20250428050100,26.42599868774414,92.0,0.0,20.6,6.2,39.7
20250428050200,26.42599868774414,92.0,0.0,19.6,5.8,27.1
20250428050300,26.42599868774414,92.0,0.0,20.7,6.1,20.2
20250428050400,26.42599868774414,92.0,0.0,19.2,5.9,22.4
20250428050500,26.42599868774414,92.0,0.0,19.7,5.6,39.7
20250428050600,26.42599868774414,92.0,0.0,19.9,6.3,27.7
20250428050700,26.42599868774414,92.0,0.0,20.8,6.5,19.9
20250428050800,26.42599868774414,92.0,0.0,19.1,5.9,17.5
20250428050900,26.42599868774414,92.0,0.0,19.2,6.1,31.2
20250428051000,26.42599868774414,92.0,0.0,20.3,6.2,22.5
20250428051100,26.42599868774414,92.0,0.0,19.8,5.7,29.7
20250428051200,26.42599868774414,92.0,0.0,19.3,5.8,31.6
20250428051300,26.42599868774414,92.0,0.0,19.7,5.8,20.3
20250428051400,26.42599868774414,92.0,0.0,20.1,6.3,27.8
20250428051500,26.42599868774414,92.0,0.0,20.4,5.5,20.8
20250428051600,26.42599868774414,92.0,0.0,20.4,5.7,28.6
20250428051700,26.42599868774414,92.0,0.0,20.4,5.6,32.4
20250428051800,26.42599868774414,92.0,0.0,20.4,6.0,36.0
20250428051900,26.42599868774414,92.0,0.0,19.5,6.3,30.7
20250428052000,26.42599868774414,92.0,0.0,20.2,6.2,17.5
20250428052100,26.42599868774414,92.0,0.0,20.5,5.5,21.2
20250428052200,26.42599868774414,92.0,0.0,20.0,6.4,16.6
20250428052300,26.42599868774414,92.0,0.0,19.7,5.8,27.0
20250428052400,26.42599868774414,92.0,0.0,19.8,6.2,31.8
20250428052500,26.42599868774414,92.0,0.0,20.5,6.5,27.0
20250428052600,26.42599868774414,92.0,0.0,20.9,6.3,25.8
20250428052700,26.42599868774414,92.0,0.0,19.7,5.7,28.3
20250428052800,26.42599868774414,92.0,0.0,20.4,5.6,30.7
20250428052900,26.42599868774414,92.0,0.0,20.7,6.3,24.8
20250428053000,26.42599868774414,92.0,0.0,20.1,5.5,30.2
20250428053100,26.42599868774414,92.0,0.0,19.3,6.5,18.4
20250428053200,26.42599868774414,92.0,0.0,20.9,5.5,28.2
20250428053300,26.42599868774414,92.0,0.0,21.0,5.7,39.1
20250428053400,26.42599868774414,92.0,0.0,20.7,5.8,25.8
20250428053500,26.42599868774414,92.0,0.0,20.7,6.0,34.1
20250428053600,26.42599868774414,92.0,0.0,19.7,5.5,19.5
20250428053700,26.42599868774414,92.0,0.0,20.1,5.6,26.2
20250428053800,26.42599868774414,92.0,0.0,20.0,6.2,23.9
20250428053900,26.42599868774414,92.0,0.0,19.1,6.3,37.9
20250428054000,26.42599868774414,92.0,0.0,19.8,6.4,38.9
20250428054100,26.42599868774414,92.0,0.0,20.7,6.2,28.7
20250428054200,26.42599868774414,92.0,0.0,20.9,5.9,39.6
20250428054300,26.42599868774414,92.0,0.0,20.0,6.4,22.4
20250428054400,26.42599868774414,92.0,0.0,19.1,5.7,38.7
20250428054500,26.42599868774414,92.0,0.0,19.2,6.0,16.8
20250428054600,26.42599868774414,92.0,0.0,20.4,5.7,30.5
20250428054700,26.42599868774414,92.0,0.0,20.8,5.8,22.6
20250428054800,26.42599868774414,92.0,0.0,19.0,5.6,16.5
20250428054900,26.42599868774414,92.0,0.0,19.0,6.3,16.1
20250428055000,26.42599868774414,92.0,0.0,19.1,6.0,32.9
20250428055100,26.42599868774414,92.0,0.0,20.2,6.0,36.3
20250428055200,26.42599868774414,92.0,0.0,19.9,5.9,37.9
20250428055300,26.42599868774414,92.0,0.0,20.1,6.2,17.7
20250428055400,26.42599868774414,92.0,0.0,19.0,6.1,36.1
20250428055500,26.42599868774414,92.0,0.0,19.9,5.6,23.9
20250428055600,26.42599868774414,92.0,0.0,20.6,6.4,25.1
20250428055700,26.42599868774414,92.0,0.0,19.5,5.9,16.6
20250428055800,26.42599868774414,92.0,0.0,20.9,5.9,15.5
20250428055900,26.42599868774414,92.0,0.0,19.5,6.2,16.5
20250428060000,26.47599983215332,92.0,0.0,19.6,6.3,19.1
20250428060100,26.47599983215332,92.0,0.0,20.9,6.1,37.7
20250428060200,26.47599983215332,92.0,0.0,20.7,5.6,39.0
20250428060300,26.47599983215332,92.0,0.0,20.3,6.5,37.0
20250428060400,26.47599983215332,92.0,0.0,19.3,5.7,33.1
20250428060500,26.47599983215332,92.0,0.0,20.3,6.1,23.0
20250428060600,26.47599983215332,92.0,0.0,19.1,6.0,31.6
20250428060700,26.47599983215332,92.0,0.0,19.7,5.5,32.6
20250428060800,26.47599983215332,92.0,0.0,19.5,6.3,33.0
20250428060900,26.47599983215332,92.0,0.0,20.0,6.2,36.0
20250428061000,26.47599983215332,92.0,0.0,20.3,6.3,27.2
20250428061100,26.47599983215332,92.0,0.0,19.9,6.3,39.3
20250428061200,26.47599983215332,92.0,0.0,20.4,6.2,23.0
20250428061300,26.47599983215332,92.0,0.0,19.3,6.0,21.3
20250428061400,26.47599983215332,92.0,0.0,19.2,6.4,18.9
20250428061500,26.47599983215332,92.0,0.0,19.7,6.5,33.2
20250428061600,26.47599983215332,92.0,0.0,20.8,5.7,19.2
20250428061700,26.47599983215332,92.0,0.0,19.3,6.0,35.7
20250428061800,26.47599983215332,92.0,0.0,19.1,6.2,15.2
20250428061900,26.47599983215332,92.0,0.0,19.8,5.6,36.3
20250428062000,26.47599983215332,92.0,0.0,20.5,6.1,22.8
20250428062100,26.47599983215332,92.0,0.0,20.6,6.2,23.2
20250428062200,26.47599983215332,92.0,0.0,20.8,6.4,33.1
20250428062300,26.47599983215332,92.0,0.0,20.9,6.0,31.8
20250428062400,26.47599983215332,92.0,0.0,20.4,5.6,20.2
20250428062500,26.47599983215332,92.0,0.0,20.3,6.5,27.8
20250428062600,26.47599983215332,92.0,0.0,20.0,5.6,28.4
20250428062700,26.47599983215332,92.0,0.0,20.2,5.8,26.1
20250428062800,26.47599983215332,92.0,0.0,19.3,6.3,21.6
20250428062900,26.47599983215332,92.0,0.0,19.3,6.5,24.2
20250428063000,26.47599983215332,92.0,0.0,19.7,5.9,29.9
20250428063100,26.47599983215332,92.0,0.0,20.2,6.0,38.7
20250428063200,26.47599983215332,92.0,0.0,19.6,5.7,18.4
20250428063300,26.47599983215332,92.0,0.0,19.9,6.5,39.8
20250428063400,26.47599983215332,92.0,0.0,20.3,6.0,24.5
20250428063500,26.47599983215332,92.0,0.0,19.9,6.0,20.5
20250428063600,26.47599983215332,92.0,0.0,20.6,5.6,38.5
20250428063700,26.47599983215332,92.0,0.0,20.0,6.5,37.0
20250428063800,26.47599983215332,92.0,0.0,20.7,6.3,15.0
20250428063900,26.47599983215332,92.0,0.0,20.2,6.4,33.6
20250428064000,26.47599983215332,92.0,0.0,19.3,5.6,29.1
20250428064100,26.47599983215332,92.0,0.0,19.3,5.8,25.5
20250428064200,26.47599983215332,92.0,0.0,19.9,5.8,30.6
20250428064300,26.47599983215332,92.0,0.0,20.1,6.2,19.0
20250428064400,26.47599983215332,92.0,0.0,19.2,5.6,29.7
20250428064500,26.47599983215332,92.0,0.0,20.6,5.6,30.1
20250428064600,26.47599983215332,92.0,0.0,20.7,5.9,25.9
20250428064700,26.47599983215332,92.0,0.0,20.0,5.9,35.9
20250428064800,26.47599983215332,92.0,0.0,19.6,6.1,20.3
20250428064900,26.47599983215332,92.0,0.0,19.5,6.3,33.1
